crop_name,market_name,state,price_date,min_price_per_kg,max_price_per_kg,modal_price_per_kg
groundnut,Synthetic Reference Market,All India,2024-01-06,54.04,60.99,57.71
groundnut,Synthetic Reference Market,All India,2024-01-13,53.87,62.88,59.17
groundnut,Synthetic Reference Market,All India,2024-01-20,55.97,62.04,59.22
groundnut,Synthetic Reference Market,All India,2024-01-27,58.02,64.63,61.31
groundnut,Synthetic Reference Market,All India,2024-02-03,58.75,65.36,61.47
groundnut,Synthetic Reference Market,All India,2024-02-10,56.97,65.62,63.03
groundnut,Synthetic Reference Market,All India,2024-02-17,58.8,65.48,62.12
groundnut,Synthetic Reference Market,All India,2024-02-24,58.55,66.25,63.59
groundnut,Synthetic Reference Market,All India,2024-03-02,60.25,66.54,63.02
groundnut,Synthetic Reference Market,All India,2024-03-09,59.48,68.63,63.5
groundnut,Synthetic Reference Market,All India,2024-03-16,61.51,70.27,64.28
groundnut,Synthetic Reference Market,All India,2024-03-23,59.86,66.98,63.39
groundnut,Synthetic Reference Market,All India,2024-03-30,61.98,68.4,64.61
groundnut,Synthetic Reference Market,All India,2024-04-06,59.95,68.05,65.14
groundnut,Synthetic Reference Market,All India,2024-04-13,57.56,68.16,62.53
groundnut,Synthetic Reference Market,All India,2024-04-20,60.66,66.68,63.44
groundnut,Synthetic Reference Market,All India,2024-04-27,57.93,67.02,64.1
groundnut,Synthetic Reference Market,All India,2024-05-04,57.45,67.93,63.15
groundnut,Synthetic Reference Market,All India,2024-05-11,57.67,67.35,63.04
groundnut,Synthetic Reference Market,All India,2024-05-18,56.49,65.23,60.11
groundnut,Synthetic Reference Market,All India,2024-05-25,59.66,68.08,62.52
groundnut,Synthetic Reference Market,All India,2024-06-01,59.46,65.62,62.89
groundnut,Synthetic Reference Market,All India,2024-06-08,55.75,65.94,60.32
groundnut,Synthetic Reference Market,All India,2024-06-15,59.12,67.85,61.98
groundnut,Synthetic Reference Market,All India,2024-06-22,55.8,64.03,60.9
groundnut,Synthetic Reference Market,All India,2024-06-29,53.25,61.99,58.45
groundnut,Synthetic Reference Market,All India,2024-07-06,54.23,64.8,59.78
groundnut,Synthetic Reference Market,All India,2024-07-13,54.01,61.28,57.96
groundnut,Synthetic Reference Market,All India,2024-07-20,52.43,59.73,56.03
groundnut,Synthetic Reference Market,All India,2024-07-27,51.86,59.68,57.0
groundnut,Synthetic Reference Market,All India,2024-08-03,52.75,62.11,57.3
groundnut,Synthetic Reference Market,All India,2024-08-10,52.77,61.55,56.16
groundnut,Synthetic Reference Market,All India,2024-08-17,52.49,61.13,55.88
groundnut,Synthetic Reference Market,All India,2024-08-24,52.07,59.71,56.35
groundnut,Synthetic Reference Market,All India,2024-08-31,51.32,58.63,54.91
groundnut,Synthetic Reference Market,All India,2024-09-07,49.76,60.28,54.86
groundnut,Synthetic Reference Market,All India,2024-09-14,50.4,60.33,55.88
groundnut,Synthetic Reference Market,All India,2024-09-21,51.31,57.6,55.05
groundnut,Synthetic Reference Market,All India,2024-09-28,50.27,60.05,54.77
groundnut,Synthetic Reference Market,All India,2024-10-05,50.89,58.93,53.62
groundnut,Synthetic Reference Market,All India,2024-10-12,48.07,55.53,53.24
groundnut,Synthetic Reference Market,All India,2024-10-19,51.16,58.01,54.34
groundnut,Synthetic Reference Market,All India,2024-10-26,51.09,60.0,55.83
groundnut,Synthetic Reference Market,All India,2024-11-02,50.37,59.54,54.66
groundnut,Synthetic Reference Market,All India,2024-11-09,51.71,59.6,56.14
groundnut,Synthetic Reference Market,All India,2024-11-16,54.84,61.28,57.83
groundnut,Synthetic Reference Market,All India,2024-11-23,53.27,59.04,56.05
groundnut,Synthetic Reference Market,All India,2024-11-30,51.3,60.51,55.59
groundnut,Synthetic Reference Market,All India,2024-12-07,54.02,61.63,58.24
groundnut,Synthetic Reference Market,All India,2024-12-14,57.57,63.06,60.22
groundnut,Synthetic Reference Market,All India,2024-12-21,56.05,62.66,60.14
groundnut,Synthetic Reference Market,All India,2024-12-28,56.71,65.02,61.08
groundnut,Synthetic Reference Market,All India,2025-01-04,59.14,66.26,61.71
groundnut,Synthetic Reference Market,All India,2025-01-11,57.75,63.95,61.25
groundnut,Synthetic Reference Market,All India,2025-01-18,58.05,67.94,61.97
groundnut,Synthetic Reference Market,All India,2025-01-25,59.46,66.1,63.28
groundnut,Synthetic Reference Market,All India,2025-02-01,59.78,70.51,64.69
groundnut,Synthetic Reference Market,All India,2025-02-08,59.79,67.85,63.01
groundnut,Synthetic Reference Market,All India,2025-02-15,58.13,68.06,64.13
groundnut,Synthetic Reference Market,All India,2025-02-22,60.28,70.43,65.18
groundnut,Synthetic Reference Market,All India,2025-03-01,60.73,69.09,65.74
groundnut,Synthetic Reference Market,All India,2025-03-08,60.69,72.72,66.74
groundnut,Synthetic Reference Market,All India,2025-03-15,60.78,72.98,66.79
groundnut,Synthetic Reference Market,All India,2025-03-22,62.21,70.24,66.65
groundnut,Synthetic Reference Market,All India,2025-03-29,65.75,72.33,68.67
groundnut,Synthetic Reference Market,All India,2025-04-05,64.15,73.77,67.3
groundnut,Synthetic Reference Market,All India,2025-04-12,63.26,71.79,67.46
groundnut,Synthetic Reference Market,All India,2025-04-19,64.03,72.61,67.75
groundnut,Synthetic Reference Market,All India,2025-04-26,62.67,72.34,66.4
groundnut,Synthetic Reference Market,All India,2025-05-03,62.03,74.4,68.26
groundnut,Synthetic Reference Market,All India,2025-05-10,62.43,71.66,67.43
groundnut,Synthetic Reference Market,All India,2025-05-17,63.2,69.83,66.18
groundnut,Synthetic Reference Market,All India,2025-05-24,61.05,69.43,65.59
groundnut,Synthetic Reference Market,All India,2025-05-31,61.82,70.1,66.16
groundnut,Synthetic Reference Market,All India,2025-06-07,60.92,68.47,64.55
groundnut,Synthetic Reference Market,All India,2025-06-14,60.57,70.11,64.42
groundnut,Synthetic Reference Market,All India,2025-06-21,60.03,66.94,63.39
groundnut,Synthetic Reference Market,All India,2025-06-28,60.81,66.02,63.38
groundnut,Synthetic Reference Market,All India,2025-07-05,59.93,66.67,63.67
groundnut,Synthetic Reference Market,All India,2025-07-12,59.86,65.78,62.6
groundnut,Synthetic Reference Market,All India,2025-07-19,55.17,64.44,60.07
groundnut,Synthetic Reference Market,All India,2025-07-26,56.47,64.08,61.05
groundnut,Synthetic Reference Market,All India,2025-08-02,56.55,65.42,59.81
groundnut,Synthetic Reference Market,All India,2025-08-09,53.02,62.3,58.58
groundnut,Synthetic Reference Market,All India,2025-08-16,54.59,63.25,60.01
groundnut,Synthetic Reference Market,All India,2025-08-23,54.21,65.55,60.13
groundnut,Synthetic Reference Market,All India,2025-08-30,56.25,62.7,58.86
groundnut,Synthetic Reference Market,All India,2025-09-06,52.3,60.37,57.91
groundnut,Synthetic Reference Market,All India,2025-09-13,50.91,60.7,56.46
groundnut,Synthetic Reference Market,All India,2025-09-20,53.16,64.18,59.03
groundnut,Synthetic Reference Market,All India,2025-09-27,54.11,61.54,57.85
groundnut,Synthetic Reference Market,All India,2025-10-04,55.54,62.16,57.95
groundnut,Synthetic Reference Market,All India,2025-10-11,53.98,64.46,58.91
groundnut,Synthetic Reference Market,All India,2025-10-18,53.04,61.7,57.5
groundnut,Synthetic Reference Market,All India,2025-10-25,55.63,63.73,58.56
groundnut,Synthetic Reference Market,All India,2025-11-01,53.45,61.65,58.51
groundnut,Synthetic Reference Market,All India,2025-11-08,54.62,64.83,59.36
groundnut,Synthetic Reference Market,All India,2025-11-15,53.58,62.33,59.21
groundnut,Synthetic Reference Market,All India,2025-11-22,53.46,61.81,58.11
groundnut,Synthetic Reference Market,All India,2025-11-29,56.66,63.82,60.8
groundnut,Synthetic Reference Market,All India,2025-12-06,59.44,65.95,62.86
groundnut,Synthetic Reference Market,All India,2025-12-13,56.99,66.22,62.7
groundnut,Synthetic Reference Market,All India,2025-12-20,58.51,64.9,62.2
groundnut,Synthetic Reference Market,All India,2025-12-27,56.31,66.39,62.42
groundnut,Synthetic Reference Market,All India,2026-01-03,59.89,67.36,63.82
groundnut,Synthetic Reference Market,All India,2026-01-10,62.74,71.99,65.82
groundnut,Synthetic Reference Market,All India,2026-01-17,60.29,68.75,65.2
groundnut,Synthetic Reference Market,All India,2026-01-24,62.15,72.01,66.09
groundnut,Synthetic Reference Market,All India,2026-01-31,62.98,71.54,68.18
groundnut,Synthetic Reference Market,All India,2026-02-07,64.6,72.63,68.41
groundnut,Synthetic Reference Market,All India,2026-02-14,61.13,74.28,67.56
groundnut,Synthetic Reference Market,All India,2026-02-21,63.47,76.72,69.79
groundnut,Synthetic Reference Market,All India,2026-02-28,66.86,74.27,70.24
groundnut,Synthetic Reference Market,All India,2026-03-07,66.25,76.9,71.39
groundnut,Synthetic Reference Market,All India,2026-03-14,63.4,74.01,68.92
groundnut,Synthetic Reference Market,All India,2026-03-21,65.5,72.45,68.87
groundnut,Synthetic Reference Market,All India,2026-03-28,67.14,75.91,70.72
groundnut,Synthetic Reference Market,All India,2026-04-04,67.22,73.9,71.0
groundnut,Synthetic Reference Market,All India,2026-04-11,66.07,73.71,69.85
groundnut,Synthetic Reference Market,All India,2026-04-18,66.63,73.23,69.99
groundnut,Synthetic Reference Market,All India,2026-04-25,65.4,76.87,71.13
groundnut,Synthetic Reference Market,All India,2026-05-02,65.99,75.9,70.53
groundnut,Synthetic Reference Market,All India,2026-05-09,65.23,74.44,70.46
groundnut,Synthetic Reference Market,All India,2026-05-16,67.13,74.76,70.95
groundnut,Synthetic Reference Market,All India,2026-05-23,63.93,73.98,68.19
groundnut,Synthetic Reference Market,All India,2026-05-30,63.2,72.23,69.21
groundnut,Synthetic Reference Market,All India,2026-06-06,64.95,71.22,68.3
groundnut,Synthetic Reference Market,All India,2026-06-13,62.97,70.74,66.7
groundnut,Synthetic Reference Market,All India,2026-06-20,62.17,72.17,67.58
groundnut,Synthetic Reference Market,All India,2026-06-27,59.74,69.29,66.32
groundnut,Synthetic Reference Market,All India,2026-07-04,60.51,68.14,64.87
groundnut,Synthetic Reference Market,All India,2026-07-11,61.25,72.06,66.73
tomato,Synthetic Reference Market,All India,2023-07-15,20.11,23.04,21.53
tomato,Synthetic Reference Market,All India,2023-07-22,19.62,22.69,21.7
tomato,Synthetic Reference Market,All India,2023-07-29,17.95,20.0,18.79
tomato,Synthetic Reference Market,All India,2023-08-05,18.75,22.35,20.64
tomato,Synthetic Reference Market,All India,2023-08-12,18.13,21.05,19.24
tomato,Synthetic Reference Market,All India,2023-08-19,15.81,18.03,16.69
tomato,Synthetic Reference Market,All India,2023-08-26,16.52,18.72,18.0
tomato,Synthetic Reference Market,All India,2023-09-02,15.67,18.01,17.1
tomato,Synthetic Reference Market,All India,2023-09-09,16.22,18.04,17.33
tomato,Synthetic Reference Market,All India,2023-09-16,15.92,17.87,16.87
tomato,Synthetic Reference Market,All India,2023-09-23,14.28,16.26,15.51
tomato,Synthetic Reference Market,All India,2023-09-30,14.52,17.47,16.03
tomato,Synthetic Reference Market,All India,2023-10-07,12.6,14.79,13.9
tomato,Synthetic Reference Market,All India,2023-10-14,12.97,14.93,13.74
tomato,Synthetic Reference Market,All India,2023-10-21,10.85,12.34,11.85
tomato,Synthetic Reference Market,All India,2023-10-28,12.58,14.72,13.49
tomato,Synthetic Reference Market,All India,2023-11-04,11.17,12.54,12.0
tomato,Synthetic Reference Market,All India,2023-11-11,11.35,12.93,12.17
tomato,Synthetic Reference Market,All India,2023-11-18,9.22,10.55,10.09
tomato,Synthetic Reference Market,All India,2023-11-25,11.72,13.34,12.75
tomato,Synthetic Reference Market,All India,2023-12-02,12.07,13.93,12.67
tomato,Synthetic Reference Market,All India,2023-12-09,8.63,10.05,9.23
tomato,Synthetic Reference Market,All India,2023-12-16,9.75,11.4,10.55
tomato,Synthetic Reference Market,All India,2023-12-23,10.28,11.57,10.92
tomato,Synthetic Reference Market,All India,2023-12-30,11.37,13.46,12.53
tomato,Synthetic Reference Market,All India,2024-01-06,11.1,12.75,11.79
tomato,Synthetic Reference Market,All India,2024-01-13,12.64,14.73,13.59
tomato,Synthetic Reference Market,All India,2024-01-20,13.1,14.69,13.97
tomato,Synthetic Reference Market,All India,2024-01-27,15.33,16.96,16.12
tomato,Synthetic Reference Market,All India,2024-02-03,12.69,15.35,13.98
tomato,Synthetic Reference Market,All India,2024-02-10,14.52,16.66,15.53
tomato,Synthetic Reference Market,All India,2024-02-17,13.95,16.08,15.41
tomato,Synthetic Reference Market,All India,2024-02-24,16.04,18.13,17.2
tomato,Synthetic Reference Market,All India,2024-03-02,15.91,18.46,16.95
tomato,Synthetic Reference Market,All India,2024-03-09,17.42,19.52,18.5
tomato,Synthetic Reference Market,All India,2024-03-16,17.18,20.14,18.7
tomato,Synthetic Reference Market,All India,2024-03-23,19.7,23.05,21.37
tomato,Synthetic Reference Market,All India,2024-03-30,19.61,22.21,21.13
tomato,Synthetic Reference Market,All India,2024-04-06,19.99,23.75,21.69
tomato,Synthetic Reference Market,All India,2024-04-13,21.12,24.82,23.44
tomato,Synthetic Reference Market,All India,2024-04-20,20.15,22.79,21.42
tomato,Synthetic Reference Market,All India,2024-04-27,22.6,25.51,23.91
tomato,Synthetic Reference Market,All India,2024-05-04,21.77,24.92,23.79
tomato,Synthetic Reference Market,All India,2024-05-11,21.85,25.66,23.36
tomato,Synthetic Reference Market,All India,2024-05-18,21.33,24.81,23.17
tomato,Synthetic Reference Market,All India,2024-05-25,21.56,25.58,23.7
tomato,Synthetic Reference Market,All India,2024-06-01,20.73,24.99,22.86
tomato,Synthetic Reference Market,All India,2024-06-08,20.67,23.76,22.35
tomato,Synthetic Reference Market,All India,2024-06-15,21.69,24.11,23.1
tomato,Synthetic Reference Market,All India,2024-06-22,24.0,27.73,25.29
tomato,Synthetic Reference Market,All India,2024-06-29,21.46,25.23,23.61
tomato,Synthetic Reference Market,All India,2024-07-06,21.54,24.73,23.0
tomato,Synthetic Reference Market,All India,2024-07-13,19.0,22.27,20.94
tomato,Synthetic Reference Market,All India,2024-07-20,19.14,22.8,21.03
tomato,Synthetic Reference Market,All India,2024-07-27,22.23,25.09,23.35
tomato,Synthetic Reference Market,All India,2024-08-03,20.13,23.8,21.87
tomato,Synthetic Reference Market,All India,2024-08-10,18.14,21.25,19.42
tomato,Synthetic Reference Market,All India,2024-08-17,18.06,20.68,19.55
tomato,Synthetic Reference Market,All India,2024-08-24,17.33,20.14,18.72
tomato,Synthetic Reference Market,All India,2024-08-31,16.3,19.75,18.02
tomato,Synthetic Reference Market,All India,2024-09-07,16.94,18.64,17.84
tomato,Synthetic Reference Market,All India,2024-09-14,16.75,19.44,18.03
tomato,Synthetic Reference Market,All India,2024-09-21,15.1,18.06,16.47
tomato,Synthetic Reference Market,All India,2024-09-28,14.43,17.37,15.9
tomato,Synthetic Reference Market,All India,2024-10-05,14.2,16.65,15.19
tomato,Synthetic Reference Market,All India,2024-10-12,11.26,12.8,11.97
tomato,Synthetic Reference Market,All India,2024-10-19,12.19,14.19,13.16
tomato,Synthetic Reference Market,All India,2024-10-26,11.98,13.54,12.98
tomato,Synthetic Reference Market,All India,2024-11-02,12.69,14.48,13.75
tomato,Synthetic Reference Market,All India,2024-11-09,11.96,13.46,12.91
tomato,Synthetic Reference Market,All India,2024-11-16,12.08,13.71,12.92
tomato,Synthetic Reference Market,All India,2024-11-23,12.14,13.74,12.8
tomato,Synthetic Reference Market,All India,2024-11-30,12.13,13.78,12.81
tomato,Synthetic Reference Market,All India,2024-12-07,12.46,14.78,13.47
tomato,Synthetic Reference Market,All India,2024-12-14,13.4,15.81,14.68
tomato,Synthetic Reference Market,All India,2024-12-21,12.77,14.37,13.67
tomato,Synthetic Reference Market,All India,2024-12-28,12.6,14.27,13.32
tomato,Synthetic Reference Market,All India,2025-01-04,11.86,14.01,12.98
tomato,Synthetic Reference Market,All India,2025-01-11,12.63,14.6,13.89
tomato,Synthetic Reference Market,All India,2025-01-18,12.58,14.66,13.79
tomato,Synthetic Reference Market,All India,2025-01-25,13.94,16.01,14.98
tomato,Synthetic Reference Market,All India,2025-02-01,14.05,16.6,15.22
tomato,Synthetic Reference Market,All India,2025-02-08,14.84,17.15,16.42
tomato,Synthetic Reference Market,All India,2025-02-15,15.0,17.24,16.05
tomato,Synthetic Reference Market,All India,2025-02-22,17.22,18.75,17.98
tomato,Synthetic Reference Market,All India,2025-03-01,17.66,20.33,19.5
tomato,Synthetic Reference Market,All India,2025-03-08,18.28,20.31,19.48
tomato,Synthetic Reference Market,All India,2025-03-15,18.03,20.55,18.85
tomato,Synthetic Reference Market,All India,2025-03-22,18.53,21.32,20.35
tomato,Synthetic Reference Market,All India,2025-03-29,19.28,22.76,21.25
tomato,Synthetic Reference Market,All India,2025-04-05,20.57,23.18,21.44
tomato,Synthetic Reference Market,All India,2025-04-12,20.6,22.57,21.53
tomato,Synthetic Reference Market,All India,2025-04-19,21.8,25.07,24.1
tomato,Synthetic Reference Market,All India,2025-04-26,20.5,23.52,21.8
tomato,Synthetic Reference Market,All India,2025-05-03,22.04,24.82,23.83
tomato,Synthetic Reference Market,All India,2025-05-10,20.32,23.21,22.09
tomato,Synthetic Reference Market,All India,2025-05-17,23.94,27.71,26.05
tomato,Synthetic Reference Market,All India,2025-05-24,23.26,26.6,25.44
tomato,Synthetic Reference Market,All India,2025-05-31,23.86,27.21,25.36
tomato,Synthetic Reference Market,All India,2025-06-07,22.68,26.75,24.42
tomato,Synthetic Reference Market,All India,2025-06-14,22.7,26.79,24.64
tomato,Synthetic Reference Market,All India,2025-06-21,23.32,25.63,24.31
tomato,Synthetic Reference Market,All India,2025-06-28,22.29,25.96,24.4
tomato,Synthetic Reference Market,All India,2025-07-05,22.25,26.44,24.07
tomato,Synthetic Reference Market,All India,2025-07-12,22.13,26.07,24.06
tomato,Synthetic Reference Market,All India,2025-07-19,20.95,24.34,22.65
tomato,Synthetic Reference Market,All India,2025-07-26,21.87,23.98,22.98
tomato,Synthetic Reference Market,All India,2025-08-02,21.11,23.51,22.42
tomato,Synthetic Reference Market,All India,2025-08-09,20.81,24.12,22.51
tomato,Synthetic Reference Market,All India,2025-08-16,17.95,19.6,18.7
tomato,Synthetic Reference Market,All India,2025-08-23,17.38,20.09,19.14
tomato,Synthetic Reference Market,All India,2025-08-30,19.88,22.7,20.78
tomato,Synthetic Reference Market,All India,2025-09-06,17.0,19.33,18.08
tomato,Synthetic Reference Market,All India,2025-09-13,15.59,17.89,16.86
tomato,Synthetic Reference Market,All India,2025-09-20,16.91,19.85,18.59
tomato,Synthetic Reference Market,All India,2025-09-27,17.04,19.62,18.26
tomato,Synthetic Reference Market,All India,2025-10-04,14.96,17.61,16.59
tomato,Synthetic Reference Market,All India,2025-10-11,13.91,15.78,14.69
tomato,Synthetic Reference Market,All India,2025-10-18,14.67,17.09,15.71
tomato,Synthetic Reference Market,All India,2025-10-25,12.75,14.54,13.51
tomato,Synthetic Reference Market,All India,2025-11-01,12.0,13.96,13.11
tomato,Synthetic Reference Market,All India,2025-11-08,12.9,14.76,13.78
tomato,Synthetic Reference Market,All India,2025-11-15,11.28,12.44,11.95
tomato,Synthetic Reference Market,All India,2025-11-22,12.57,14.74,13.44
tomato,Synthetic Reference Market,All India,2025-11-29,12.07,14.36,13.33
tomato,Synthetic Reference Market,All India,2025-12-06,11.48,13.09,12.3
tomato,Synthetic Reference Market,All India,2025-12-13,13.19,15.06,14.46
tomato,Synthetic Reference Market,All India,2025-12-20,13.19,14.9,13.86
tomato,Synthetic Reference Market,All India,2025-12-27,13.58,15.26,14.32
tomato,Synthetic Reference Market,All India,2026-01-03,14.46,16.75,15.3
tomato,Synthetic Reference Market,All India,2026-01-10,12.64,14.51,13.79
tomato,Synthetic Reference Market,All India,2026-01-17,14.37,16.63,15.71
tomato,Synthetic Reference Market,All India,2026-01-24,16.61,19.32,17.94
tomato,Synthetic Reference Market,All India,2026-01-31,16.15,18.66,17.85
tomato,Synthetic Reference Market,All India,2026-02-07,15.87,18.38,17.39
tomato,Synthetic Reference Market,All India,2026-02-14,15.58,18.36,16.86
tomato,Synthetic Reference Market,All India,2026-02-21,18.85,20.53,19.71
tomato,Synthetic Reference Market,All India,2026-02-28,18.22,21.9,20.03
tomato,Synthetic Reference Market,All India,2026-03-07,20.96,24.11,22.31
tomato,Synthetic Reference Market,All India,2026-03-14,18.77,21.59,19.64
tomato,Synthetic Reference Market,All India,2026-03-21,19.82,21.7,20.81
tomato,Synthetic Reference Market,All India,2026-03-28,21.27,25.46,23.28
tomato,Synthetic Reference Market,All India,2026-04-04,20.24,24.32,22.28
tomato,Synthetic Reference Market,All India,2026-04-11,21.37,24.83,22.98
tomato,Synthetic Reference Market,All India,2026-04-18,23.52,26.34,24.87
tomato,Synthetic Reference Market,All India,2026-04-25,22.14,25.2,23.94
tomato,Synthetic Reference Market,All India,2026-05-02,24.0,26.56,25.1
tomato,Synthetic Reference Market,All India,2026-05-09,24.15,27.7,25.51
tomato,Synthetic Reference Market,All India,2026-05-16,23.3,26.85,24.78
tomato,Synthetic Reference Market,All India,2026-05-23,23.91,26.93,25.59
tomato,Synthetic Reference Market,All India,2026-05-30,22.35,26.05,24.15
tomato,Synthetic Reference Market,All India,2026-06-06,24.54,27.38,25.97
tomato,Synthetic Reference Market,All India,2026-06-13,22.3,26.59,24.46
tomato,Synthetic Reference Market,All India,2026-06-20,23.97,26.67,25.11
tomato,Synthetic Reference Market,All India,2026-06-27,24.53,27.12,25.8
tomato,Synthetic Reference Market,All India,2026-07-04,24.25,26.92,25.33
tomato,Synthetic Reference Market,All India,2026-07-11,22.53,25.37,24.24
onion,Synthetic Reference Market,All India,2023-07-15,21.6,25.0,23.61
onion,Synthetic Reference Market,All India,2023-07-22,22.65,26.93,24.67
onion,Synthetic Reference Market,All India,2023-07-29,23.92,27.31,25.15
onion,Synthetic Reference Market,All India,2023-08-05,24.71,27.92,25.83
onion,Synthetic Reference Market,All India,2023-08-12,22.85,26.58,24.84
onion,Synthetic Reference Market,All India,2023-08-19,23.7,27.65,26.12
onion,Synthetic Reference Market,All India,2023-08-26,26.95,31.03,28.42
onion,Synthetic Reference Market,All India,2023-09-02,25.9,29.83,27.4
onion,Synthetic Reference Market,All India,2023-09-09,23.7,26.23,24.78
onion,Synthetic Reference Market,All India,2023-09-16,25.42,28.51,27.02
onion,Synthetic Reference Market,All India,2023-09-23,25.34,27.94,26.61
onion,Synthetic Reference Market,All India,2023-09-30,23.61,27.74,25.42
onion,Synthetic Reference Market,All India,2023-10-07,22.85,26.0,24.76
onion,Synthetic Reference Market,All India,2023-10-14,22.41,26.63,24.59
onion,Synthetic Reference Market,All India,2023-10-21,23.36,27.01,25.1
onion,Synthetic Reference Market,All India,2023-10-28,23.26,26.51,24.49
onion,Synthetic Reference Market,All India,2023-11-04,20.2,24.3,22.28
onion,Synthetic Reference Market,All India,2023-11-11,21.17,25.1,22.97
onion,Synthetic Reference Market,All India,2023-11-18,20.77,23.04,22.01
onion,Synthetic Reference Market,All India,2023-11-25,19.02,23.12,21.07
onion,Synthetic Reference Market,All India,2023-12-02,17.91,20.52,19.03
onion,Synthetic Reference Market,All India,2023-12-09,16.73,18.5,17.49
onion,Synthetic Reference Market,All India,2023-12-16,15.87,17.83,16.77
onion,Synthetic Reference Market,All India,2023-12-23,15.97,18.38,17.31
onion,Synthetic Reference Market,All India,2023-12-30,14.89,17.32,16.17
onion,Synthetic Reference Market,All India,2024-01-06,15.35,17.67,16.5
onion,Synthetic Reference Market,All India,2024-01-13,13.3,16.09,14.64
onion,Synthetic Reference Market,All India,2024-01-20,13.21,15.12,14.06
onion,Synthetic Reference Market,All India,2024-01-27,12.63,14.55,13.65
onion,Synthetic Reference Market,All India,2024-02-03,12.07,13.72,12.71
onion,Synthetic Reference Market,All India,2024-02-10,12.65,14.59,13.67
onion,Synthetic Reference Market,All India,2024-02-17,12.8,14.56,13.75
onion,Synthetic Reference Market,All India,2024-02-24,11.1,13.05,11.87
onion,Synthetic Reference Market,All India,2024-03-02,12.48,14.14,13.56
onion,Synthetic Reference Market,All India,2024-03-09,11.57,13.51,12.68
onion,Synthetic Reference Market,All India,2024-03-16,11.12,12.79,12.25
onion,Synthetic Reference Market,All India,2024-03-23,13.06,15.16,13.84
onion,Synthetic Reference Market,All India,2024-03-30,11.75,13.4,12.63
onion,Synthetic Reference Market,All India,2024-04-06,12.87,15.03,13.95
onion,Synthetic Reference Market,All India,2024-04-13,12.7,15.49,14.08
onion,Synthetic Reference Market,All India,2024-04-20,14.32,16.35,15.67
onion,Synthetic Reference Market,All India,2024-04-27,15.96,18.49,17.34
onion,Synthetic Reference Market,All India,2024-05-04,15.33,17.45,16.3
onion,Synthetic Reference Market,All India,2024-05-11,16.59,19.63,17.86
onion,Synthetic Reference Market,All India,2024-05-18,17.37,19.38,18.38
onion,Synthetic Reference Market,All India,2024-05-25,18.54,20.38,19.49
onion,Synthetic Reference Market,All India,2024-06-01,18.97,21.36,20.13
onion,Synthetic Reference Market,All India,2024-06-08,19.95,23.62,21.68
onion,Synthetic Reference Market,All India,2024-06-15,19.12,22.49,21.25
onion,Synthetic Reference Market,All India,2024-06-22,19.74,22.95,21.83
onion,Synthetic Reference Market,All India,2024-06-29,21.13,23.94,22.64
onion,Synthetic Reference Market,All India,2024-07-06,21.19,24.35,22.25
onion,Synthetic Reference Market,All India,2024-07-13,21.9,24.97,23.56
onion,Synthetic Reference Market,All India,2024-07-20,23.22,26.8,25.3
onion,Synthetic Reference Market,All India,2024-07-27,23.34,27.88,25.65
onion,Synthetic Reference Market,All India,2024-08-03,24.3,27.96,26.77
onion,Synthetic Reference Market,All India,2024-08-10,24.69,27.2,25.87
onion,Synthetic Reference Market,All India,2024-08-17,24.65,29.91,27.25
onion,Synthetic Reference Market,All India,2024-08-24,26.16,31.21,28.59
onion,Synthetic Reference Market,All India,2024-08-31,24.83,29.51,27.56
onion,Synthetic Reference Market,All India,2024-09-07,25.54,29.59,27.0
onion,Synthetic Reference Market,All India,2024-09-14,24.7,28.48,26.94
onion,Synthetic Reference Market,All India,2024-09-21,25.0,28.82,27.1
onion,Synthetic Reference Market,All India,2024-09-28,23.79,26.53,25.26
onion,Synthetic Reference Market,All India,2024-10-05,24.15,28.13,26.29
onion,Synthetic Reference Market,All India,2024-10-12,24.69,27.6,26.3
onion,Synthetic Reference Market,All India,2024-10-19,24.15,27.06,25.89
onion,Synthetic Reference Market,All India,2024-10-26,20.81,24.36,23.06
onion,Synthetic Reference Market,All India,2024-11-02,20.87,23.92,21.8
onion,Synthetic Reference Market,All India,2024-11-09,20.52,23.97,22.54
onion,Synthetic Reference Market,All India,2024-11-16,21.07,23.09,22.02
onion,Synthetic Reference Market,All India,2024-11-23,20.06,22.24,20.92
onion,Synthetic Reference Market,All India,2024-11-30,19.69,22.07,20.81
onion,Synthetic Reference Market,All India,2024-12-07,16.78,20.25,18.47
onion,Synthetic Reference Market,All India,2024-12-14,18.54,21.22,19.41
onion,Synthetic Reference Market,All India,2024-12-21,17.5,20.52,19.36
onion,Synthetic Reference Market,All India,2024-12-28,16.43,19.27,17.88
onion,Synthetic Reference Market,All India,2025-01-04,14.74,17.16,15.76
onion,Synthetic Reference Market,All India,2025-01-11,14.5,16.46,15.71
onion,Synthetic Reference Market,All India,2025-01-18,13.68,16.07,14.9
onion,Synthetic Reference Market,All India,2025-01-25,13.38,15.46,14.29
onion,Synthetic Reference Market,All India,2025-02-01,14.38,16.83,15.76
onion,Synthetic Reference Market,All India,2025-02-08,13.08,14.5,13.8
onion,Synthetic Reference Market,All India,2025-02-15,13.89,16.66,15.4
onion,Synthetic Reference Market,All India,2025-02-22,11.71,13.29,12.74
onion,Synthetic Reference Market,All India,2025-03-01,11.44,12.95,12.39
onion,Synthetic Reference Market,All India,2025-03-08,13.21,15.38,14.54
